vgi	1528811
bcli	1137883
brlt	1866757
wter	1532390
bkgm	1527383
wbqnl	1785494
cfms	1305773
ap	6176
scyx	1178253
augx	1769804
ampe	1411906
gwso	1430300
cdak	1659352
kuke	1809158
tcrr	1750019
nuvr	71557
cadl	1841387
occi	1716951
hqda	1304730
aqb	1603978
lqmt	1141240
sgni	1023198
virx	1061027
acr	1332551
enmpy	1630511
lnkb	1756701
bolt	1641281
ueec	1096938
exd	1480999
nrt	72633
rndb	1667161
otic	1493566
jroof	1602380
nobh	72205
arec	1590715
srev	1310114
tzoo	1133311
inte	1850262
msac	1836517
bmtx	1725872
asrt	1808665
sfbc	1541119
rrts	1440024
bkrrf	1699906
glv	1288795
flgc	1790169
lbao	1586452
atnm	1388320
goff	1528188
bksc	1007273
wrap	1702924
gcv	845611
pbip	1578776
szc	1506488
bttr	1471727
fpocf	1177439
ela	701719
mbii	1441693
pgp	1318025
ytra	1516899
cbat	1117171
sfdl	818677
algs	1799448
mvo	1371782
mdex	1318268
prph	868278
cnce	1367920
ped	1141197
zyne	1621443
fonr	355019
ltcn	1732406
unrv	1451512
imv	1734768
hil	1287808
edf	1501103
dogz	1707303
fvam	1823465
bfi	1723580
lax	1847846
dsp	1828791
prtg	1095435
zdge	1667313
jemd	1708261
dyai	1213809
pubc	1575858
dex	1396167
pcx	1855751
gnpx	1595248
atnf	1690080
uboh	1087456
itrg	1722387
aaic	1209028
apto	882361
brid	14177
obsv	1685316
iccm	1584371
gsit	1126741
tcri	1481443
agtc	1273636
pbhc	1609065
fet	1401257
cphc	1672909
csbb	880417
rlbd	1084133
litm	1769697
gdrzf	1072725
crawa	47307
glu	1282957
txmd	25743
fmbm	740806
oncy	1129928
infi	1113148
hofv	1708176
jls	1472215
culp	723603
flnt	1460329
aku	1776197
tnxp	1430306
aaoi	1158114
kzia	1075880
aljj	1438731
afbi	1823406
agfs	1592016
clgn	1631487
salm	1050606
vcif	1517767
jeq	866095
vihd	1676580
vero	1409269
elmd	1488917
alot	8146
tact	1017303
pgz	1557523
rcat	748268
isdr	843006
hlbz	1788841
prqr	1612940
ipa	1715925
casi	895051
farm	34563
smhi	1690334
clsd	1539029
hcmc	844856
nmi	830271
vblt	1603207
aqst	1398733
vnce	1579157
gnt	1438893
cntg	1757097
ubcp	731653
srzn	1824893
pfx	1490349
crkm	1700357
capr	1133869
sfe	86115
csbr	771856
cizn	1075706
ftrp	1865482
sup	95552
phil	704172
nbev	1579823
crdl	1702123
jdvb	866643
most	1113513
voc	1505413
dghi	1854368
clay	1855467
avtx	1534120
bfra	1712641
etnb	1785173
ncsm	1692427
rdbx	1820201
airrf	1476573
nmrd	1602078
ghm	716314
sls	1390478
iae	1385632
vivk	1450704
hwin	1632081
rcor	1799850
erdcf	1398972
hloc	1568693
nxc	885732
imnm	1472012
gpl	1300050
pypd	1611842
idai	1718939
tern	1831363
oesx	1409375
bnox	1191070
dbtx	1656536
syrs	1556263
vgz	783324
onct	1260990
lsyn	1667489
mtbc	1582982
bfgx	1741257
orn	1402829
airg	1272842
snd	1529628
dtf	879535
cxdo	1075736
dit	928465
bhse	1759186
bdsx	1439725
lode	1120970
nh	1566469
oeg	1108967
axr	6207
atnx	1300699
leju	1596856
rwbyf	1744345
enlv	1596812
glxz	13156
mark	1368365
inkt	1840229
avmr	1676163
lxeh	1814067
eton	1710340
tpz	1408201
anix	715446
avct	1704760
mdna	1807983
omws	1676852
bnix	1845942
ptn	911216
eaco	784539
ecrp	1696898
trx	1173643
gstx	1497649
njmc	1030192
verb	1566610
eyen	1682639
sanw	1477246
mbio	1680048
bttx	1832415
gntw	1511820
fam	1302624
mict	854800
cull	1845799
move	1734750
nick	1000045
cih	1749797
crt	881787
ug	101295
crvs	1626971
tggi	1891791
pcti	1057083
pbyi	1401667
watt	1575793
nhtc	912061
ocg	1776067
nvgi	1500122
hnrg	788965
mcag	1859035
fvti	1626745
cgtx	1455365
vbfc	1290476
cev	1074692
eman	1046995
very	1575434
nm	1333172
pxcly	1888175
cfcx	1489803
gsvrf	865400
nms	1607997
ariz	1882078
lub	16099
derm	1867066
fmo	1305197
azyo	1708527
obci	350737
mgyr	1337068
admp	887247
iqst	1527702
pmhg	1586454
caba	1759138
utgn	832480
cptp	202947
mchx	1224133
labp	1785345
ddf	896923
ncty	1296774
ettx	1724344
bafn	1649739
feim	39020
lsbk	1341318
dtea	1627606
mfd	1276469
hcwb	1828673
ccm	1472072
caas	1157762
vlt	846671
spup	1563227
usio	1088034
elev	1783032
asti	1350102
lbps	1830162
cyca	1383088
frsx	1691221
nxtp	1372183
bgi	1179821
grow	754811
blrx	1498403
cxh	847411
cdzi	727273
atxs	1454789
pfbx	770460
mlss	855683
pnf	1140410
ffbw	1787384
omex	798528
sotk	806172
usap	931584
cyad	1637890
lmb	1606163
resn	1579910
ibio	1420720
lumo	1126234
mdwt	355379
pcf	810943
fury	1514597
koss	56701
iroq	1514743
juvf	714712
stg	1723935
stim	1227636
miro	1527096
emcf	858800
dpsi	1505611
cen	1576340
asm	316888
brst	764897
reph	1588972
naii	787253
gtbp	109657
orph	1764791
jwel	1805594
trvn	1429560
gecc	1675033
hepa	1583771
hson	1210708
rgs	716643
jrsh	1696558
ulbi	875657
mack	1274792
vtdrf	1465872
inab	1740279
lmpx	1731727
spk	1848097
apm	1734005
brac	1865120
bivi	1580149
eqos	1790515
spi	1210618
dmac	1401040
lizi	1783407
nile	896493
phx	315131
avco	1630212
pdex	788920
cga	857949
mays	54187
qubt	1758009
orgs	1460602
edi	1551040
irix	1006045
gwgh	1522690
novn	1467154
lway	814586
lbph	1832168
grvi	1775194
pkkw	1657642
rfl	1713863
ayla	1797336
ltrn	1763950
icmb	1578348
akom	1590496
dyfn	1794287
slgg	1621672
lvo	1491419
lft	1547546
gass	1328919
ccel	862692
ardx	1437402
hnna	1145255
jhaa	1753217
tsrmf	1431922
turn	893739
szsmf	1548536
wfcf	1360565
qoeg	1439237
htoo	1819794
buuz	1174891
asmb	1426800
tusk	1679268
kblb	1413119
uavs	8504
aunff	1507713
evax	1828253
ionm	1798270
abvc	1173313
gbrg	1822792
pei	77281
bsga	1853084
pvl	1520048
aitx	1498148
gkin	1509786
novv	1858028
itrm	1659323
mcaf	1853774
hall	819913
cnig	1582244
ldsn	1737193
oss	1394056
asrv	707605
gpco	1841209
pafo	1858414
bcac	1814140
hhgc	1822886
pphp	1863460
dila	1843608
huiz	1778982
rzlt	1509261
gsmg	1738758
ivc	742112
bcow	1847360
ptbs	925173
milc	1358656
aspa	1854583
gmgt	1816906
pesi	891532
achv	949858
essc	1760683
phas	1169245
mpir	815577
rfil	740664
drrsf	1421570
clst	1849867
wtrh	1653247
aphe	855787
cmpi	1651431
qli	1779578
izea	1495231
nbw	1178840
arat	1566243
snwv	1417663
elys	1080319
botj	1275101
hsti	1365388
tlsa	1723069
shwz	1622879
htbx	1476963
idn	1040896
mtex	1056358
rcmt	700841
igny	1834645
ppih	914122
gmbl	1451448
airt	353184
genh	1527102
stcn	914712
emma	822370
avro	1681087
srv	1400897
cbkm	1006830
gmtx	1816736
rskia	84112
crws	25895
epwcf	1109504
awre	1015739
mitc	1828098
mpac	1841993
id	1698113
hty	1396502
laaa	1848000
mcae	1853775
aih	1757143
lrfc	1571329
nukk	1592782
tmdi	840551
strm	1008586
aeye	1362190
oncr	1671818
metx	1796514
fstx	1566373
otlc	908259
aese	1708341
asln	1722926
anav	1491829
boxl	1624512
aktx	1541157
hfbl	1500375
dxyn	29332
wbev	1782627
slbg	1674440
tphs	724742
eea	791718
cscw	1747661
lngb	1602706
blgo	880242
psix	1137091
volt	103872
nsav	1432176
sieb	65596
intz	736012
aumn	1011509
vgfc	1878835
axla	1633070
wwr	839470
rwlk	1607962
fusb	717806
evfm	1618835
uwhr	898171
edry	1731388
aqms	1621832
sopa	1817511
lemif	1542731
lfvn	849146
cmt	1026655
tcbc	1850398
jetmf	1846084
wcrs	1363958
kldo	1751299
vcf	907573
cuii	1512927
geos	1001115
trrb	1498232
frd	39092
ttoo	1492674
wkey	1738699
bq	1815021
link	828146
mmmb	1520358
lnsr	1320350
yq	1821468
ntip	1065078
ssvff	1397616
plin	1735556
rvi	1735184
feo	1363438
hyre	1713832
ibtn	1379329
slng	1043186
educ	31667
vtsi	1085243
pltyf	1433309
kffb	1297341
ftk	928054
jmm	838131
self	1031235
bimi	1213660
wscrf	795800
coda	1334325
ktcc	719733
iccc	811641
reli	1812727
rgt	1514490
oogi	1160798
angn	1601485
allr	1860657
obas	1077618
entx	1638097
zest	1437491
bcel	1532346
kavl	1762239
pnbk	1098146
aerc	1872356
eryp	1624422
gbnh	1735948
vqs	1777765
loan	1080340
qtt	1733298
mdwd	1593984
ainc	1604738
brli	1787518
aimd	1014763
wavd	803578
job	40570
bmbn	804563
rail	1320854
fco	876717
prkr	914139
neon	87050
bvfl	1302387
lkcru	1156174
lyra	1327273
gnca	1457612
benh	1568139
dswl	946936
fsea	1769267
ppsi	1449792
rsss	1386301
acba	1844389
sunw	1172631
mndo	1119083
knwn	1074828
ptco	1609258
apt	884269
nbo	1178841
imte	1668438
aplt	1697532
vena	1800392
pcsa	1533743
asgi	1793855
mcld	1756499
ttp	1526329
refr	793524
spazf	1337090
gifi	1031623
vfl	895574
quik	882508
grtx	1563577
apsi	1553264
eldn	1404281
cxxif	831609
arkr	779544
minm	1467761
gtec	1735041
lov	1705338
mrzm	1413754
loncf	1472619
hgsh	1158420
feng	1509646
chek	1610590
orpb	1216128
klxe	1738827
biol	811240
ftft	1066923
hgbl	849145
vine	1880343
mugh	1746119
tara	1359931
fgb	1392994
phge	1739174
uptd	1844417
nexi	1538210
lsf	1650696
optt	1378140
opfi	1818502
syhbf	1541190
tyme	1537917
dgly	1342958
kdozf	1318482
tpcs	1328792
tugc	1847075
ior	949961
kins	33992
crcw	1688126
bchg	1732409
bmra	73290
isun	1634447
tatt	808439
rtto	1646576
sobr	1425627
augg	1448597
bbgi	1099160
bpts	1768946
lpth	889971
zyrx	1558740
snt	896494
glyc	1253689
aame	8177
tsoi	1419051
ocup	1228627
lgl	61004
btn	946454
xtnt	1453593
blct	1791278
vvos	1716166
pme	1517130
vkin	1102432
dwsn	799165
bdl	12040
cthr	1015155
fami	1701261
evgn	1574565
gure	885462
hlyk	1680139
inuv	829323
icch	1681903
dcth	872912
buks	15847
gtim	825324
fotb	1099668
lsfp	1391135
scx	93676
psti	1158780
fdoc	1459188
vcnx	1205922
grcy	1768910
brqs	1650575
afib	1522860
cosm	1474167
ppbn	1031233
cocp	1412486
igap	1506983
crym	1533030
fmy	1319183
clxt	1705843
corr	1347652
gnln	1743745
cdtx	1610618
evtv	1563568
alac	1748621
pfie	1289636
isr	728387
xeri	1481504
evoa	728447
siox	1636050
live	1045742
cdbmf	1545634
glto	1800315
vvpr	1681348
fbva	1596123
myo	1369290
ubx	1463361
eyes	1266806
otrk	1136174
ppbt	1614744
geg	1831096
bsgm	1530766
edsa	1540159
tcbs	1849466
esoa	1357971
cycn	1755237
jgldf	1686000
silef	1545224
rtsl	1575659
pgid	1061164
viri	1818844
ncra	1756180
igc	1326205
cpix	1087294
sskn	1051514
sctc	1577445
biof	1549145
bfri	1858685
tlis	1584751
fhs	1786182
wstrf	1621906
icgl	1598924
pgtk	1553404
wnw	1787803
acst	1444192
vtna	1280396
sntw	1619096
ryb	1708441
nxn	885731
sprb	1683553
ipw	1830072
sgtx	1821323
cgrn	1009759
ewgff	1518561
ltbr	1084554
ndp	1547158
virc	751365
nvno	1661053
neph	1196298
gnrs	1790665
odyy	1626644
ipwr	1507957
rmcf	1616262
poai	1446159
tess	927355
nwpp	1163389
usau	27093
aau	1015647
cmmb	1534248
wmllf	1077640
pyn	1181505
usws	1670349
aezs	1113423
prso	890394
nept	1401395
ganx	1819411
mrin	1389002
aacg	1420529
inti	1042418
igxt	1098880
exdw	1634293
vjet	1582581
bwmy	1656501
ovtz	1107280
ucl	1775898
bstg	1563665
bsfc	1730773
hjgp	1421819
snmp	1362705
snpx	1571934
pgezf	1700157
fkwl	722572
meec	728385
game	1714562
uk	1821424
egf	1336050
pnpl	1654672
lmfa	1640384
trka	1021096
nmtc	1500198
acrx	1427925
stcb	1539850
lismf	1643715
flux	1083743
crbp	1595097
btcs	1436229
voni	1693690
mdia	1784254
obtx	1730869
fsrl	1172102
gnrv	1418489
vtvt	1641489
ccnc	1641398
hhs	45919
ogen	1174940
kala	1479419
hvbc	1594555
rgbp	1589150
sypr	864240
mrkr	1094038
tcon	1394319
clps	1724542
wvvi	838875
inpx	1529113
cdjm	1024095
actx	1096950
cpsh	814676
mfv	856128
ycbd	1644903
gzic	1286648
hcti	1839285
ntwk	1039280
dqws	1652561
vicp	1468639
nbse	1173281
cnnb	1787005
dats	1648960
adil	1513525
msgm	1821175
tlcc	1590695
xin	1398453
msvb	1734875
hcbc	1044676
fgnv	1687919
visl	1565228
scyyf	1408146
srga	1760173
clbs	320017
mfon	1447380
omqs	278165
ayro	1086745
lowlf	1838128
dxr	27367
fbsi	912967
vmar	1813783
inis	1038277
ntrb	1676047
pmcb	1157075
chkr	1524769
xfor	1501697
qnto	1391933
bnet	875729
tglo	1066684
nuze	1527613
sqft	1080657
stbi	1166362
cif	833021
kern	1755953
sfor	1285543
prka	1297937
hfbk	1484737
arav	1513818
glbs	1499780
mpad	65759
seac	1019671
uamy	101538
clvr	1819615
tc	1743340
frln	1810031
tlfa	909724
ktel	845819
mdvl	1402479
tectp	1766526
mbot	883975
ecor	1560258
eltp	1053369
mbrx	1659617
piac	845385
fsi	1069394
wtt	878828
plx	1006281
soho	1301236
aim	946644
hmny	1040792
acxp	1736243
glmd	1595353
bioc	1044378
pyyx	939930
bcda	925741
dpro	1786286
bhll	1407583
ggrou	1489874
daio	351998
tops	1296484
coms	1178727
athe	1131343
apre	1781983
seed	1321851
kequ	55529
nine	1532286
nsec	865058
irl	858707
adad	1593204
grf	850027
fjhl	850971
zcmd	1785566
tlss	1463208
mxe	863900
elox	1035354
prsi	79661
surg	1392694
pbbk	1849670
aiki	12239
bkor	1398006
ispc	1558569
bkti	2186
gmvp	1629205
indp	1857044
bfnh	1310488
slhg	1839730
wlms	1136294
aatc	943034
osbk	1076691
ensc	1716947
pmd	806517
ahi	1815436
krkr	1779476
dtss	1631282
rgrx	707511
scnd	87802
alrn	1420565
jzxn	1816172
dlpn	1282224
tomdf	1645260
cgsi	1552358
zkin	1687451
hook	1760542
pte	1076682
zivo	1101026
cyn	1874097
wksp	1096275
agrx	1261249
pola	1622345
wave	1846715
sgma	915358
uuraf	1495651
lghl	1806524
mkgp	1825270
cney	1780785
fwp	1604924
rgf	1871149
cvvuf	1023109
edtxu	1817153
occ	1000230
ausi	826253
dlyt	1125699
hlrtf	1418149
sfun	1294404
mogu	1743971
chci	1299969
sif	90168
cdelf	1611831
petz	1684425
gmvd	1760764
nvos	1138978
oncs	1444307
auto	1023364
mnpr	1645469
clcs	1569340
cala	1496671
hmmr	1539680
tayd	96536
aiad	743758
rand	81955
tedu	1592560
cpop	1807389
aamc	1555074
gfgy	1181749
atif	1755058
lgiq	1335112
ohcs	1892025
rgls	1505512
aleaf	1754664
zvo	1305323
wyy	1034760
plag	1117057
tkat	1491487
tcff	1648636
vlon	1824293
tpia	1763329
ards	1614067
opgn	1293818
abeo	318306
dysl	30831
clir	1434524
rsrv	83350
indo	1757840
xtgrf	1288770
miti	802257
sbet	1025561
kanp	1230058
zgsi	1574186
znog	1131312
fpay	1397047
sisi	1300734
ftek	846913
mito	1696396
svt	89140
moxc	1864055
qumu	892482
alna	1624658
aytu	1385818
cspi	356037
daln	1413898
icnb	1350073
lci	57725
invo	1417926
knit	1696195
unxp	1751707
clsn	749647
eqs	878932
moaey	1449617
icd	1537028
clrb	1279704
msrt	1589149
basa	1448705
tblt	1668370
vs	1701963
creg	721693
mfh	1527762
acer	1069308
nom	899782
syn	894158
aoix	1544400
qh	1781193
ybgj	895464
mrai	1844392
huge	1771885
jsda	1083522
grnq	1597846
vlcn	1829794
femy	1339005
coe	1659494
gxsff	1299865
xpl	917225
cycc	1130166
sdh	1780731
ontx	1130598
bwen	1120370
eng	933738
agmh	1705402
clrd	895665
reto	1687277
uwhgf	1763543
rcrt	1462223
tmrr	1685237
glg	1556266
strn	1872525
gene	1166272
oxbr	1584831
ocel	1557376
cann	1477009
fust	1636051
vynt	1349929
nnmx	1473579
rnwk	1046327
rmti	1041024
chnr	793628
pik	1861522
asre	1231339
rnxt	1574094
bsqr	1054721
bon	1816815
hcdi	1784567
ekso	1549084
esp	33533
upc	1809616
juvaf	1778651
cuba	880406
gjcu	1781726
tlgn	1411165
nisn	1603993
rivu	1079282
ptpi	1815903
astc	1001907
immx	1873835
adxn	1574232
togl	1378125
aspu	1487198
peye	867840
mrm	1819704
uryl	1652842
zme	1838937
alim	1267602
excl	1786119
clev	1414382
swisf	1771755
afi	1655075
cvv	766792
simp	1274032
ikt	1750149
glbz	890066
mhpc	1277998
mkd	1758736
muln	1499961
crxt	1817944
nvcn	1399708
bimt	1678848
nerv	1598646
pbla	1029125
jagx	1585608
wint	946486
duo	1750593
janl	1133062
apeuf	1582284
mcvt	1425355
mappf	1493130
arcw	826326
ezfl	1817004
iht	82473
nuro	1289850
dss	771999
utsi	1030471
ante	1413745
taop	1552670
rcon	1442620
nrrwf	1680637
imra	1672619
stab	1318641
bkucf	1463978
airi	1009891
heol	1371451
nes	1403853
beob	1480170
rcar	1016708
intv	1520118
cvu	889348
age	1708599
eeiq	1781397
nwcn	934796
nxmr	1088005
cety	1329606
dwnx	927719
iehc	50292
sckt	944075
lvrlf	1168981
slno	1484565
carv	1016178
kbnt	1729750
inbp	1016504
eawd	1563298
ncpl	1414767
vegyf	1508527
gbny	1823365
bhv	1169034
prpo	1043961
apvo	1671584
reed	1140215
wvfc	910679
navb	810509
drug	1827401
diah	1692981
gray	1534133
ampg	1518461
mdjh	1741534
crkn	1761696
laix	1742056
evk	943184
pixy	1675634
ygmz	1782037
cyth	922247
imac	1729944
amrr	1488638
abio	907654
cemi	1092662
gebrf	1570843
fedu	1709819
agtx	1603345
gmpw	1064722
jp	1616291
mdgs	1618500
nbrv	1641640
oakv	1865429
acur	786947
pzg	1629210
iptk	1067873
lmnl	1351172
hbis	1489588
sgrp	1004989
cryo	1468679
bmmj	1715611
msbc	1169483
dffn	1053691
crmz	315958
btzi	1525852
hltt	1307624
lyl	1682241
kiq	1161814
nsfdf	1009922
idra	861838
ithuf	1643154
sofo	1029744
smkg	900475
pvct	315545
vyne	1566044
seco	1633441
stly	797465
arth	1537561
pati	1616741
modd	1074871
nsys	722313
sngx	812796
bbi	819050
ktta	1841330
yuanf	1417370
enzn	727510
qlgn	1460702
mmtif	1085921
rnaz	1829635
bicx	1443863
wect	1409175
cnet	1376321
cqcq	1569083
tgen	1537435
trt	732026
vivc	1703073
kbph	1164888
budz	1393772
bpth	1133818
dfco	725394
rxmd	1402945
rayt	1539778
ufab	1617669
ethof	1482753
glgi	1088413
nubc	1281189
cvr	19871
svvc	1495584
oblg	746210
jctcf	885307
apwc	1026980
zsan	1587221
jupw	1760903
idw	1463833
nnvc	1379006
alf	1833908
xnda	1624985
smref	1480313
vrpx	1708331
cohn	1270436
blbx	1567900
avgr	1506928
fnhc	1069996
xelb	1083220
lixt	1335105
bylg	1668082
gvp	944480
redu	1712178
vrme	1104038
curr	1643301
crcuf	868822
qk	1769256
veee	1855509
ffhl	1381074
crtd	1357671
palt	1355839
cwbr	1522602
auud	1554818
pxs	1640043
eqtrf	1635729
tbba	1751700
swgi	1626696
ltes	1586495
bvxv	1611747
ifbd	1815566
odii	1781405
sgbx	1023994
nxtd	1566826
mxc	66418
eltk	1024672
jva	1007019
fzmd	319016
brn	10048
altd	1664127
onvo	1497253
ejh	1769768
rvph	1742927
hsmd	1418115
nrbo	1638287
bntc	1808898
naov	1326706
tren	1740797
gigm	1105101
trib	888721
ctgl	1498067
sdpi	1600422
wrpsf	1482436
agri	1826397
acfn	880984
flylf	1403749
snbh	1358633
tisi	318833
auvi	1811109
crwe	1103833
pwco	733337
bmnm	1275477
aei	1750106
flwpf	1752524
ltum	1415332
elvg	1741489
pvnc	1134982
hymc	1718405
rdgl	1449349
sbfm	1402328
fbrx	1419041
bjdx	1704287
alrt	1087022
pt	1716338
cfoo	1310630
bblg	1419554
pbts	1754323
whlm	1013706
dtst	1419951
imth	1331612
tpst	1544227
jt	1713923
iinn	1837493
drfs	1857910
rkda	1469443
pnxlf	1689448
sglb	788611
rbcn	1410172
inqd	1572565
canf	1536196
sfrx	1106213
dynr	1111741
nspr	1433607
pktx	1128189
dlti	1420368
clro	840715
anldf	1519469
logc	1664106
fwbi	1604191
unex	1700844
tccr	1108645
ckx	352955
jcs	22701
hnckf	1336364
stmh	1697834
gaxy	1127993
exn	1263011
aemd	882291
trxa	1437750
ktra	1498382
cphi	1106644
pnckf	877019
snax	1691936
acy	1036848
unql	1281845
vino	1559998
pbsv	1304161
gfgsf	1684888
rsls	1427570
cntx	1842952
cnfr	1502292
tomz	314227
tmbr	1504167
lexx	1348362
gbcs	727346
lcgmf	1339688
hannf	1123267
slrx	1615219
lbcmf	1580110
evol	1052054
tait	942126
tngl	1337085
ophc	1288855
blin	1378590
sfet	1725332
tlrs	1288750
chuc	1134765
spnd	867038
syte	1096934
rave	718332
winsf	1640251
pcst	1406434
gryn	1443388
xrtx	1729214
acor	1008848
blph	1600132
lnby	1672572
kspn	795212
blyq	1591565
argc	1698702
ctk	1734262
newh	1371128
olb	1314196
sysx	1737372
mots	1686850
notr	1784440
idxg	1054102
suic	1394108
vplm	1410738
ilhmf	1522142
ipix	1355250
snrg	1652539
axim	1514946
edtk	1782309
btb	1543268
sodi	91668
mitq	1770236
cskl	1384437
pulm	1574235
baos	1811216
lclp	1604930
itp	1358190
tsri	98338
ryes	1424864
kens	55234
imrn	1660046
aszp	1021917
apdn	744452
warm	1399352
isig	875355
nvnt	1282980
uncy	1766140
dbs	1383054
mtcr	1634379
ptix	1022899
fgf	1591890
caww	721447
gyro	1589061
kgeif	1477081
sprs	747540
mjne	1456857
nrsn	1875091
esbs	1358254
silo	1514183
aihs	1711012
bhat	1759136
pfin	75340
bnso	846546
yten	1121702
adxs	1100397
smme	1301991
duot	1396536
bopo	1510832
grom	1662574
artw	7623
trux	1578019
nink	1567388
fbpi	1074543
smit	922612
wisa	1682149
blnc	1632121
cytr	799698
bmix	1540684
cvsi	1510964
whlr	1527541
whlt	1025771
sumr	1314772
edxc	1109486
dtgi	1014052
htgm	1169987
payd	1017655
blms	1138608
fwav	1652958
wdlf	1281984
amst	1807166
ectm	1487798
ribt	1063537
tapp	1407343
gtll	932021
evok	1403708
nulgf	1502758
cuen	1424657
cyto	1601936
tanh	1588084
sonn	1106838
tgiff	1706145
szlsf	1454263
kalo	1389034
bwmg	1166708
else	351789
xcur	1698530
bvtef	1271580
pure	1006028
bixt	1445815
bccef	1807387
ambo	1494558
rmsl	1412126
imh	1000298
ughb	1552743
aey	874292
inrd	719494
ngtf	1593001
bkyi	1019034
ymtx	1445283
cing	1862150
ndra	1681682
axref	1175596
pjxrf	1625901
hgld	1551206
denr	1435387
dbgi	1668010
crex	1356093
lhil	1723187
tgcb	1815632
inm	1728328
mind	926423
erkh	1769725
mdrr	1654595
qhyg	1423723
artl	1621221
utme	1789299
tbtc	1090396
sixwf	1515251
sql	1605888
cyan	768408
reno	1590383
atao	1570937
cbio	1124105
bauff	1817975
inlx	1081745
ctek	1011432
smpr	773717
tkls	1429393
cjjd	1856084
qmci	1101433
ssnt	1236275
tenx	34956
east	1534708
hyex	1630176
adtx	1726711
dxf	1499494
ipdn	1546296
husn	1687542
hraa	1514443
msn	32621
hfus	1482554
ivfh	312257
leds	1333822
useg	101594
psybf	1833371
bcrd	1496690
enmi	1300781
snny	1571398
sigy	1642159
pstv	1095981
btbd	1718224
ford	38264
ilal	1657214
nphc	1119643
yayo	1691077
ccbc	1365794
vrvr	1536089
capc	814926
hsdt	1610853
wafu	1716770
pctl	1119897
falc	922521
gpft	1205181
pshg	1481241
ftlf	1374328
fdlb	910492
skye	1516551
xdsl	825322
cvat	1376793
pbio	830656
luvu	1374567
canb	1509957
skky	1546853
cetx	1435064
gipr	1651721
spcb	1291855
fmfg	1698022
nlsp	1783036
ecia	930775
clabf	1640152
unam	100716
mmtrs	66496
achn	1672571
wgmcf	1680962
anpc	1786511
avhoq	1575969
ogaa	1749849
cwrk	1515139
rcg	919567
meds	1382574
femff	1066130
gril	1701756
mfbp	1094738
opxs	1397016
dynt	720875
bxrx	1780097
io	866609
mtc	1742518
staf	1499717
scia	830616
lmrmf	1588837
forz	1683131
rzzn	1659559
mjhi	1789330
gspe	1341726
axxa	1789383
srre	1083490
trck	1045942
mrge	1623360
garwf	1403870
luxff	1871928
imhc	1349706
nby	1389545
umewf	1114936
ezgo	1806904
mtr	313364
hoth	1711786
sdrlf	1737706
cnnc	1410187
vnue	1376804
mmmm	66600
bcii	1084370
beat	1779372
slgd	88000
pali	1357459
tivc	1787740
ahpi	874710
opti	1557340
brtx	1505497
mnkkq	1567892
ghsi	1642375
acan	1508348
icct	1408057
krbp	1792581
xtlb	1023549
tofb	730349
crvw	1377149
vyey	700764
abcp	20639
nlbs	1563463
happ	1751876
nrbt	1388180
mlct	1438943
cnbx	1343009
mtp	1643918
betrf	1464165
brsf	1662382
crtg	1375195
gbr	105744
xbio	1534525
awx	1061069
govx	832489
trvi	1563880
scgy	1276531
vaso	839087
petv	1512922
bmxi	1122993
moho	1763197
husa	1156041
cgolf	1759352
atxi	1644963
ormnf	1458057
bmcs	1384066
efsh	1599407
sint	1269026
hgtxu	862022
nnup	888981
tigcf	1387473
rgmp	1716324
bosc	1005516
grusf	1463000
crzy	1005119
pbmlf	1319150
ams	744825
kool	1855255
worx	1674227
btim	1622231
gtmay	1163560
ewlu	1517498
hdvy	1141788
hhse	1069680
phio	1533040
phcf	1729089
hiho	1026785
blcm	1358403
rlby	34285
coep	1819663
alxef	1603519
clok	1022505
sprc	1611746
dhcc	844887
gfai	1804469
adru	1169717
hsto	1383701
prfx	1801834
dsny	1099369
fgco	1377167
mslp	1415684
snoa	1367083
svfd	1789192
nxgl	1468929
iinx	1528308
fdit	1593184
ttnp	910267
veii	1417664
fmnj	1304077
nviv	1292519
qnrx	1671502
dsgt	1413909
cleu	1775085
usdr	1638911
celp	1587246
ivdn	1190370
yvr	884247
rscf	1103090
frtm	1589361
tmbxf	1072772
iaalf	1450894
snes	1680378
qbio	1596062
mobq	1084267
clri	1362516
lctc	1493137
mlfb	1308569
vive	879682
nuwe	1506492
ttcm	1389067
urlof	1115672
rwrdp	1652350
nihk	1084475
kitl	1608092
shrg	1644488
spyr	829325
qsep	1103795
clsh	1522222
gbs	1725430
elio	1531266
envb	890821
crkr	1162896
vbhi	1490054
gblx	1165320
sowg	1490161
psycf	1527587
tcnt	1602143
tptw	1661039
nvfy	1473334
grmc	59860
rmesf	1358654
mgti	1001601
vism	1082733
iwsy	941685
snnaf	1160191
snpw	1343465
ssy	96793
plrtf	1639142
pfho	1138476
exnn	1726744
sntg	1810467
lvvv	1421289
roytl	1538822
mymx	927761
rdga	812152
eqmef	1792554
chnd	1434674
celz	1187953
cnsp	1729427
thmo	811212
sits	1468978
qprc	824416
gpox	1673475
plsh	1552189
sonm	1178697
tikk	96885
avcrf	1355736
icco	1103310
livc	1108630
drma	1853816
fulo	1092570
shvlf	1301713
csjt	1451797
nrom	709005
efoi	924168
cenbf	1653821
mnrlf	1555746
marps	62362
dusyf	1551887
cmxc	1493712
axas	867665
tapm	1647170
vyst	1308027
rkfl	823546
kprx	1372514
pmedf	1868079
svbl	1031093
hgyn	1324759
